user,dataMode,time,error,qType,vRate,eRate,ans,correct,confidence,age,sex,degree,monitor,computer,expert,expertProgressive
jt8p8o60,V10E20,5752,0,2,10,20,e,E,3,25-39,Female,High School,15,41-50,intermediate,low-intermediate
jt8p9a78,V5E15,14567,0.05,1,5,15,100000,105000,3,40-49,Female,High School,13,21-30,novice,novice
jt8p9a78,V5E15,18760,0,2,5,15,c,C,3,40-49,Female,High School,13,21-30,novice,novice
jt8p9a78,V5E15,4983,0.33,0,5,15,60000,45000,3,40-49,Female,High School,13,21-30,novice,novice
jt8p9a78,V5E15,5072,0.38,1,5,15,180000,130000,3,40-49,Female,High School,13,21-30,novice,novice
jt8p9a78,V5E15,6863,0,2,5,15,e,E,3,40-49,Female,High School,13,21-30,novice,novice
jt8p9v7j,V10E15,23767,0.1,1,10,15,95000,105000,3,25-39,Male,High School,15,21-30,novice,novice
jt8p9v7j,V10E15,19736,0,2,10,15,C,C,3,25-39,Male,High School,15,21-30,novice,novice
jt8p9v7j,V10E15,27472,0.04,0,10,15,43000,45000,3,25-39,Male,High School,15,21-30,novice,novice
jt8p9v7j,V10E15,24721,0.04,1,10,15,125000,130000,3,25-39,Male,High School,15,21-30,novice,novice
jt8p9v7j,V10E15,16168,0,2,10,15,E,E,4,25-39,Male,High School,15,21-30,novice,novice
jt8pa2lw,V10E20,12448,0.33,1,10,20,140000,105000,1,25-39,Female,Bachelors,15,21-30,low-intermediate,novice
jt8pa2lw,V10E20,11759,0,2,10,20,c,C,3,25-39,Female,Bachelors,15,21-30,low-intermediate,novice
jt8pa2lw,V10E20,12744,0.33,0,10,20,60000,45000,4,25-39,Female,Bachelors,15,21-30,low-intermediate,novice
jt8pa2lw,V10E20,13992,0.85,1,10,20,20000,130000,4,25-39,Female,Bachelors,15,21-30,low-intermediate,novice
jt8pa2lw,V10E20,5667,0,2,10,20,E,E,4,25-39,Female,Bachelors,15,21-30,low-intermediate,novice
jt8pa4u7,V10E20,15497,0.05,1,10,20,110000,105000,3,50-59,Female,Masters,19,51-60,intermediate,low-intermediate
jt8pa4u7,V10E20,20046,1,2,10,20,A,C,4,50-59,Female,Masters,19,51-60,intermediate,low-intermediate
jt8pa4u7,V10E20,30657,0.04,0,10,20,47000,45000,3,50-59,Female,Masters,19,51-60,intermediate,low-intermediate
jt8pa4u7,V10E20,33063,0.08,1,10,20,140000,130000,2,50-59,Female,Masters,19,51-60,intermediate,low-intermediate
jt8pa4u7,V10E20,21238,0,2,10,20,E,E,4,50-59,Female,Masters,19,51-60,intermediate,low-intermediate
jt8pacx8,V5E10,1725,0.33,1,5,10,140000,105000,4,25-39,Female,Bachelors,17,41-50,high-intermediate,high-intermediate
jt8pacx8,V5E10,1078,0,2,5,10,c,C,4,25-39,Female,Bachelors,17,41-50,high-intermediate,high-intermediate
jt8pacx8,V5E10,8640,0.33,0,5,10,60000,45000,4,25-39,Female,Bachelors,17,41-50,high-intermediate,high-intermediate
jt8pacx8,V5E10,11574,0.37,1,5,10,178000,130000,2,25-39,Female,Bachelors,17,41-50,high-intermediate,high-intermediate
jt8pacx8,V5E10,1098,1,2,5,10,58K,E,4,25-39,Female,Bachelors,17,41-50,high-intermediate,high-intermediate
jt8pagbx,V5E20,9813,0.24,1,5,20,130000,105000,2,40-49,Female,Masters,15,41-50,high-intermediate,high-intermediate
jt8pagbx,V5E20,4640,0,2,5,20,C,C,3,40-49,Female,Masters,15,41-50,high-intermediate,high-intermediate
jt8pagbx,V5E20,7836,0.29,0,5,20,58000,45000,3,40-49,Female,Masters,15,41-50,high-intermediate,high-intermediate
jt8pagbx,V5E20,7970,0.31,1,5,20,170000,130000,3,40-49,Female,Masters,15,41-50,high-intermediate,high-intermediate
jt8pagbx,V5E20,5691,0,2,5,20,E,E,4,40-49,Female,Masters,15,41-50,high-intermediate,high-intermediate
jt8pbq66,V15E10,6985,0.33,1,15,10,140000,105000,3,25-39,Male,High School,21,gt60,low-intermediate,low-intermediate
jt8pbq66,V15E10,4524,0,2,15,10,c,C,3,25-39,Male,High School,21,gt60,low-intermediate,low-intermediate
jt8pbq66,V15E10,2799,0.33,0,15,10,60000,45000,3,25-39,Male,High School,21,gt60,low-intermediate,low-intermediate
jt8pbq66,V15E10,4438,0.54,1,15,10,200000,130000,3,25-39,Male,High School,21,gt60,low-intermediate,low-intermediate
jt8pbq66,V15E10,4511,1,2,15,10,d,E,4,25-39,Male,High School,21,gt60,low-intermediate,low-intermediate
jt8pbrgq,V20E15,13320,0.14,1,20,15,90000,105000,4,25-39,Male,High School,23 or larger,43789,novice,novice
jt8pbrgq,V20E15,12481,0,2,20,15,C,C,4,25-39,Male,High School,23 or larger,43789,novice,novice
jt8pbrgq,V20E15,11692,0.11,0,20,15,50000,45000,4,25-39,Male,High School,23 or larger,43789,novice,novice
jt8pbrgq,V20E15,13850,0,1,20,15,130000,130000,4,25-39,Male,High School,23 or larger,43789,novice,novice
jt8pbrgq,V20E15,8193,0,2,20,15,E,E,4,25-39,Male,High School,23 or larger,43789,novice,novice
jt8pciz7,V10E5,14099,0.05,1,10,5,110000,105000,2,25-39,Female,Bachelors,17,21-30,low-intermediate,novice
jt8pciz7,V10E5,6344,0,2,10,5,C,C,3,25-39,Female,Bachelors,17,21-30,low-intermediate,novice
jt8pciz7,V10E5,13366,0,0,10,5,45000,45000,2,25-39,Female,Bachelors,17,21-30,low-intermediate,novice
jt8pciz7,V10E5,14911,0.04,1,10,5,135000,130000,2,25-39,Female,Bachelors,17,21-30,low-intermediate,novice
jt8pciz7,V10E5,5944,0,2,10,5,E,E,3,25-39,Female,Bachelors,17,21-30,low-intermediate,novice
jt8pcngo,V20E5,23098,0.52,1,20,5,50000,105000,4,40-49,Male,Bachelors,19,43789,intermediate,high-intermediate
jt8pcngo,V20E5,10281,0,2,20,5,C,C,4,40-49,Male,Bachelors,19,43789,intermediate,high-intermediate
jt8pcngo,V20E5,25742,0.42,0,20,5,64000,45000,3,40-49,Male,Bachelors,19,43789,intermediate,high-intermediate
jt8pcngo,V20E5,11968,0.46,1,20,5,70000,130000,3,40-49,Male,Bachelors,19,43789,intermediate,high-intermediate
jt8pcngo,V20E5,7028,0,2,20,5,E,E,4,40-49,Male,Bachelors,19,43789,intermediate,high-intermediate
jt8pcuv8,V5E5,1297,0.14,1,5,5,90000,105000,2,25-39,Male,Bachelors,19,51-60,high-intermediate,intermediate
jt8pcuv8,V5E5,1080,1,2,5,5,90,C,3,25-39,Male,Bachelors,19,51-60,high-intermediate,intermediate
jt8pcuv8,V5E5,872,0.78,0,5,5,10000,45000,2,25-39,Male,Bachelors,19,51-60,high-intermediate,intermediate
jt8pcuv8,V5E5,2728,0.23,1,5,5,100000,130000,3,25-39,Male,Bachelors,19,51-60,high-intermediate,intermediate
jt8pcuv8,V5E5,2058,1,2,5,5,90,E,3,25-39,Male,Bachelors,19,51-60,high-intermediate,intermediate
jt8pdc7e,V10E10,847,0.43,1,10,10,60000,105000,3,25-39,Male,Bachelors,15,43789,low-intermediate,low-intermediate
jt8pdc7e,V10E10,2237,1,2,10,10,A,C,2,25-39,Male,Bachelors,15,43789,low-intermediate,low-intermediate
jt8pdc7e,V10E10,689,0.78,0,10,10,80000,45000,3,25-39,Male,Bachelors,15,43789,low-intermediate,low-intermediate
jt8pdc7e,V10E10,811,0.31,1,10,10,90000,130000,3,25-39,Male,Bachelors,15,43789,low-intermediate,low-intermediate
jt8pdc7e,V10E10,5544,0,2,10,10,E,E,2,25-39,Male,Bachelors,15,43789,low-intermediate,low-intermediate
jt8pdfkd,V15E15,16831,0.05,1,15,15,110000,105000,2,40-49,Male,Bachelors,23 or larger,gt60,low-intermediate,low-intermediate
jt8pdfkd,V15E15,16029,0,2,15,15,C,C,3,40-49,Male,Bachelors,23 or larger,gt60,low-intermediate,low-intermediate
jt8pdfkd,V15E15,13487,0.11,0,15,15,50000,45000,3,40-49,Male,Bachelors,23 or larger,gt60,low-intermediate,low-intermediate
jt8pdfkd,V15E15,19270,0,1,15,15,130000,130000,3,40-49,Male,Bachelors,23 or larger,gt60,low-intermediate,low-intermediate
jt8pdfkd,V15E15,13742,0,2,15,15,E,E,3,40-49,Male,Bachelors,23 or larger,gt60,low-intermediate,low-intermediate
jt8pe0yr,V20E15,7658,0.05,1,20,15,110000,105000,2,40-49,Male,High School,19,gt60,intermediate,novice
jt8pe0yr,V20E15,7559,0,2,20,15,c,C,3,40-49,Male,High School,19,gt60,intermediate,novice
jt8pe0yr,V20E15,10664,0.11,0,20,15,50000,45000,2,40-49,Male,High School,19,gt60,intermediate,novice
jt8pe0yr,V20E15,16024,0,1,20,15,130000,130000,3,40-49,Male,High School,19,gt60,intermediate,novice
jt8pe0yr,V20E15,6376,0,2,20,15,e,E,3,40-49,Male,High School,19,gt60,intermediate,novice
jt8ped3m,V10E5,8744,0.05,1,10,5,100000,105000,1,18-24,Female,High School,13,41-50,low-intermediate,novice
jt8ped3m,V10E5,6560,0,2,10,5,C,C,2,18-24,Female,High School,13,41-50,low-intermediate,novice
jt8ped3m,V10E5,6140,0.33,0,10,5,60000,45000,2,18-24,Female,High School,13,41-50,low-intermediate,novice
jt8ped3m,V10E5,10790,0.31,1,10,5,90000,130000,1,18-24,Female,High School,13,41-50,low-intermediate,novice
jt8ped3m,V10E5,9206,0,2,10,5,E,E,3,18-24,Female,High School,13,41-50,low-intermediate,novice
jt8pes03,V5E15,24304,0,1,5,15,105000,105000,2,25-39,Male,Bachelors,23 or larger,gt60,expert,high-intermediate
jt8pes03,V5E15,6336,0,2,5,15,C,C,3,25-39,Male,Bachelors,23 or larger,gt60,expert,high-intermediate
jt8pes03,V5E15,10601,0,0,5,15,45000,45000,2,25-39,Male,Bachelors,23 or larger,gt60,expert,high-intermediate
jt8pes03,V5E15,12624,0,1,5,15,130000,130000,2,25-39,Male,Bachelors,23 or larger,gt60,expert,high-intermediate
jt8pes03,V5E15,7430,0,2,5,15,E,E,3,25-39,Male,Bachelors,23 or larger,gt60,expert,high-intermediate
jt8pes8b,V10E15,1269,0.33,1,10,15,140000,105000,2,50-59,Male,Bachelors,15,gt60,low-intermediate,low-intermediate
jt8pes8b,V10E15,1776,1,2,10,15,40K,C,3,50-59,Male,Bachelors,15,gt60,low-intermediate,low-intermediate
jt8pes8b,V10E15,1851,0.33,0,10,15,60000,45000,2,50-59,Male,Bachelors,15,gt60,low-intermediate,low-intermediate
jt8pes8b,V10E15,1013,0.38,1,10,15,180000,130000,2,50-59,Male,Bachelors,15,gt60,low-intermediate,low-intermediate
jt8pes8b,V10E15,1012,0,2,10,15,E,E,2,50-59,Male,Bachelors,15,gt60,low-intermediate,low-intermediate
jt8peuea,V15E15,11984,0.05,1,15,15,100000,105000,3,40-49,Female,High School,15,31-40,intermediate,intermediate
jt8peuea,V15E15,7917,0,2,15,15,C,C,3,40-49,Female,High School,15,31-40,intermediate,intermediate
jt8peuea,V15E15,9577,0,0,15,15,45000,45000,3,40-49,Female,High School,15,31-40,intermediate,intermediate
jt8peuea,V15E15,8266,0.08,1,15,15,140000,130000,3,40-49,Female,High School,15,31-40,intermediate,intermediate
jt8peuea,V15E15,7651,0,2,15,15,E,E,3,40-49,Female,High School,15,31-40,intermediate,intermediate
jt8pf5eb,V10E5,1826,0.05,1,10,5,110300,105000,3,18-24,Female,Bachelors,17,31-40,low-intermediate,novice
jt8pf5eb,V10E5,1760,0,2,10,5,C,C,3,18-24,Female,Bachelors,17,31-40,low-intermediate,novice
jt8pf5eb,V10E5,3984,0.03,0,10,5,46200,45000,3,18-24,Female,Bachelors,17,31-40,low-intermediate,novice
jt8pf5eb,V10E5,2568,0.04,1,10,5,125000,130000,3,18-24,Female,Bachelors,17,31-40,low-intermediate,novice
jt8pf5eb,V10E5,4710,0,2,10,5,E,E,3,18-24,Female,Bachelors,17,31-40,low-intermediate,novice
jt8pgkb2,V5E10,9490,0.14,1,5,10,90000,105000,3,25-39,Male,High School,23 or larger,gt60,high-intermediate,intermediate
jt8pgkb2,V5E10,6232,0,2,5,10,C,C,4,25-39,Male,High School,23 or larger,gt60,high-intermediate,intermediate
jt8pgkb2,V5E10,8410,0.11,0,5,10,40000,45000,3,25-39,Male,High School,23 or larger,gt60,high-intermediate,intermediate
jt8pgkb2,V5E10,5144,0,1,5,10,130000,130000,3,25-39,Male,High School,23 or larger,gt60,high-intermediate,intermediate
jt8pgkb2,V5E10,4754,0,2,5,10,E,E,4,25-39,Male,High School,23 or larger,gt60,high-intermediate,intermediate
jt8php7s,V5E20,12138,0,1,5,20,105000,105000,2,25-39,Male,High School,15,43789,novice,novice
jt8php7s,V5E20,13179,0,2,5,20,C,C,4,25-39,Male,High School,15,43789,novice,novice
jt8php7s,V5E20,13594,0.02,0,5,20,45800,45000,3,25-39,Male,High School,15,43789,novice,novice
jt8php7s,V5E20,11693,0,1,5,20,129700,130000,3,25-39,Male,High School,15,43789,novice,novice
jt8php7s,V5E20,13337,0,2,5,20,e,E,4,25-39,Male,High School,15,43789,novice,novice
jt8pji59,V20E10,36919,0.43,1,20,10,60000,105000,1,60,Female,Bachelors,15,31-40,low-intermediate,low-intermediate
jt8pji59,V20E10,17139,1,2,20,10,A,C,1,60,Female,Bachelors,15,31-40,low-intermediate,low-intermediate
jt8pji59,V20E10,22984,0.11,0,20,10,40000,45000,1,60,Female,Bachelors,15,31-40,low-intermediate,low-intermediate
jt8pji59,V20E10,9776,0.42,1,20,10,75000,130000,1,60,Female,Bachelors,15,31-40,low-intermediate,low-intermediate
jt8pji59,V20E10,12400,0,2,20,10,E,E,2,60,Female,Bachelors,15,31-40,low-intermediate,low-intermediate
jt8pjlr6,V5E10,30462,0.05,1,5,10,100000,105000,2,25-39,Male,High School,23 or larger,51-60,low-intermediate,low-intermediate
jt8pjlr6,V5E10,17719,0,2,5,10,C,C,4,25-39,Male,High School,23 or larger,51-60,low-intermediate,low-intermediate
jt8pjlr6,V5E10,25386,0.02,0,5,10,46000,45000,3,25-39,Male,High School,23 or larger,51-60,low-intermediate,low-intermediate
jt8pjlr6,V5E10,36180,0,1,5,10,130000,130000,3,25-39,Male,High School,23 or larger,51-60,low-intermediate,low-intermediate
jt8pjlr6,V5E10,13610,0,2,5,10,E,E,3,25-39,Male,High School,23 or larger,51-60,low-intermediate,low-intermediate
jt8pkhut,V5E10,2256,0.24,1,5,10,80000,105000,2,40-49,Male,Masters,15,43789,high-intermediate,high-intermediate
jt8pkhut,V5E10,648,1,2,5,10,A,C,2,40-49,Male,Masters,15,43789,high-intermediate,high-intermediate
jt8pkhut,V5E10,887,0.33,0,5,10,60000,45000,2,40-49,Male,Masters,15,43789,high-intermediate,high-intermediate
jt8pkhut,V5E10,648,0.69,1,5,10,40000,130000,2,40-49,Male,Masters,15,43789,high-intermediate,high-intermediate
jt8pkhut,V5E10,638,0,2,5,10,E,E,2,40-49,Male,Masters,15,43789,high-intermediate,high-intermediate
jt8pkmvc,V15E15,7535,0.43,1,15,15,150000,105000,4,25-39,Male,Masters,13,41-50,intermediate,intermediate
jt8pkmvc,V15E15,4871,0,2,15,15,C,C,4,25-39,Male,Masters,13,41-50,intermediate,intermediate
jt8pkmvc,V15E15,9231,0.33,0,15,15,60000,45000,3,25-39,Male,Masters,13,41-50,intermediate,intermediate
jt8pkmvc,V15E15,8551,0.85,1,15,15,20000,130000,3,25-39,Male,Masters,13,41-50,intermediate,intermediate
jt8pkmvc,V15E15,9511,0,2,15,15,E,E,4,25-39,Male,Masters,13,41-50,intermediate,intermediate
jt8pkpqg,V15E15,12887,0.33,1,15,15,70000,105000,2,40-49,Female,Bachelors,15,lt5,high-intermediate,intermediate
jt8pkpqg,V15E15,783,1,2,15,15,E,C,2,40-49,Female,Bachelors,15,lt5,high-intermediate,intermediate
jt8pkpqg,V15E15,13071,0.33,0,15,15,60000,45000,4,40-49,Female,Bachelors,15,lt5,high-intermediate,intermediate
jt8pkpqg,V15E15,26591,0.31,1,15,15,90000,130000,2,40-49,Female,Bachelors,15,lt5,high-intermediate,intermediate
jt8pkpqg,V15E15,7839,0,2,15,15,E,E,4,40-49,Female,Bachelors,15,lt5,high-intermediate,intermediate
jt8pkskp,V20E15,14028,0.12,1,20,15,92500,105000,2,25-39,Female,High School,17,51-60,novice,novice
jt8pkskp,V20E15,7203,0,2,20,15,c,C,3,25-39,Female,High School,17,51-60,novice,novice
jt8pkskp,V20E15,9484,0.07,0,20,15,42000,45000,2,25-39,Female,High School,17,51-60,novice,novice
jt8pkskp,V20E15,17107,0.24,1,20,15,98450,130000,2,25-39,Female,High School,17,51-60,novice,novice
jt8pkskp,V20E15,7158,0,2,20,15,e,E,3,25-39,Female,High School,17,51-60,novice,novice
jt8plz6z,V5E5,16196,0.13,1,5,5,91000,105000,2,25-39,Male,Bachelors,23 or larger,31-40,low-intermediate,low-intermediate
jt8plz6z,V5E5,10222,0,2,5,5,C,C,4,25-39,Male,Bachelors,23 or larger,31-40,low-intermediate,low-intermediate
jt8plz6z,V5E5,15557,0.07,0,5,5,42000,45000,3,25-39,Male,Bachelors,23 or larger,31-40,low-intermediate,low-intermediate
jt8plz6z,V5E5,24081,0.08,1,5,5,120000,130000,2,25-39,Male,Bachelors,23 or larger,31-40,low-intermediate,low-intermediate
jt8plz6z,V5E5,7036,0,2,5,5,E,E,4,25-39,Male,Bachelors,23 or larger,31-40,low-intermediate,low-intermediate
jt8pm2g0,V10E15,7689,0.02,1,10,15,103000,105000,3,25-39,Female,Masters,19,31-40,high-intermediate,intermediate
jt8pm2g0,V10E15,2447,0,2,10,15,C,C,3,25-39,Female,Masters,19,31-40,high-intermediate,intermediate
jt8pm2g0,V10E15,1904,0.44,0,10,15,65000,45000,3,25-39,Female,Masters,19,31-40,high-intermediate,intermediate
jt8pm2g0,V10E15,1948,0.35,1,10,15,85000,130000,4,25-39,Female,Masters,19,31-40,high-intermediate,intermediate
jt8pm2g0,V10E15,1232,0,2,10,15,E,E,3,25-39,Female,Masters,19,31-40,high-intermediate,intermediate
jt8pm4sa,V15E15,7729,0,1,15,15,105200,105000,3,25-39,Female,Bachelors,21,31-40,high-intermediate,low-intermediate
jt8pm4sa,V15E15,24975,0,2,15,15,C,C,3,25-39,Female,Bachelors,21,31-40,high-intermediate,low-intermediate
jt8pm4sa,V15E15,15751,0.06,0,15,15,47900,45000,2,25-39,Female,Bachelors,21,31-40,high-intermediate,low-intermediate
jt8pm4sa,V15E15,15717,0.07,1,15,15,120300,130000,3,25-39,Female,Bachelors,21,31-40,high-intermediate,low-intermediate
jt8pm4sa,V15E15,13083,0,2,15,15,E,E,4,25-39,Female,Bachelors,21,31-40,high-intermediate,low-intermediate
jt8pm5ci,V10E10,7728,0.33,1,10,10,140000,105000,4,25-39,Male,High School,23 or larger,51-60,novice,novice
jt8pm5ci,V10E10,3072,0,2,10,10,C,C,4,25-39,Male,High School,23 or larger,51-60,novice,novice
jt8pm5ci,V10E10,4160,0.33,0,10,10,60000,45000,4,25-39,Male,High School,23 or larger,51-60,novice,novice
jt8pm5ci,V10E10,5648,0.38,1,10,10,180000,130000,4,25-39,Male,High School,23 or larger,51-60,novice,novice
jt8pm5ci,V10E10,3544,0,2,10,10,E,E,4,25-39,Male,High School,23 or larger,51-60,novice,novice
jt8po33s,V20E10,10575,0,1,20,10,105000,105000,3,25-39,Male,Other,13,31-40,intermediate,novice
jt8po33s,V20E10,6466,0,2,20,10,C,C,4,25-39,Male,Other,13,31-40,intermediate,novice
jt8po33s,V20E10,9540,0.07,0,20,10,48000,45000,3,25-39,Male,Other,13,31-40,intermediate,novice
jt8po33s,V20E10,12030,0,1,20,10,130000,130000,2,25-39,Male,Other,13,31-40,intermediate,novice
jt8po33s,V20E10,7239,0,2,20,10,E,E,3,25-39,Male,Other,13,31-40,intermediate,novice
jt8po4cx,V10E5,10152,0.05,1,10,5,110000,105000,4,40-49,Female,Bachelors,17,43789,intermediate,novice
jt8po4cx,V10E5,9367,0,2,10,5,c,C,4,40-49,Female,Bachelors,17,43789,intermediate,novice
jt8po4cx,V10E5,13167,0,0,10,5,45000,45000,4,40-49,Female,Bachelors,17,43789,intermediate,novice
jt8po4cx,V10E5,11904,0.04,1,10,5,125000,130000,4,40-49,Female,Bachelors,17,43789,intermediate,novice
jt8po4cx,V10E5,6880,0,2,10,5,e,E,4,40-49,Female,Bachelors,17,43789,intermediate,novice
jt8porbs,V5E5,18654,0.01,1,5,5,106000,105000,3,25-39,Male,Bachelors,23 or larger,gt60,high-intermediate,low-intermediate
jt8porbs,V5E5,23726,0,2,5,5,C,C,3,25-39,Male,Bachelors,23 or larger,gt60,high-intermediate,low-intermediate
jt8porbs,V5E5,18355,0.02,0,5,5,46000,45000,3,25-39,Male,Bachelors,23 or larger,gt60,high-intermediate,low-intermediate
jt8porbs,V5E5,26767,0.02,1,5,5,128000,130000,3,25-39,Male,Bachelors,23 or larger,gt60,high-intermediate,low-intermediate
jt8porbs,V5E5,28734,0,2,5,5,E,E,3,25-39,Male,Bachelors,23 or larger,gt60,high-intermediate,low-intermediate
jt8pp02v,V20E10,11274,0.05,1,20,10,100000,105000,2,50-59,Female,High School,23 or larger,43626,low-intermediate,low-intermediate
jt8pp02v,V20E10,5583,0,2,20,10,C,C,3,50-59,Female,High School,23 or larger,43626,low-intermediate,low-intermediate
jt8pp02v,V20E10,11903,0.11,0,20,10,50000,45000,2,50-59,Female,High School,23 or larger,43626,low-intermediate,low-intermediate
jt8pp02v,V20E10,1265,0.08,1,20,10,140000,130000,2,50-59,Female,High School,23 or larger,43626,low-intermediate,low-intermediate
jt8pp02v,V20E10,7834,0,2,20,10,E,E,3,50-59,Female,High School,23 or larger,43626,low-intermediate,low-intermediate
jt8ppg0d,V15E10,1537,0.14,1,15,10,120000,105000,3,25-39,Male,Bachelors,15,51-60,low-intermediate,intermediate
jt8ppg0d,V15E10,5343,0,2,15,10,C,C,3,25-39,Male,Bachelors,15,51-60,low-intermediate,intermediate
jt8ppg0d,V15E10,19017,1.22,0,15,10,100000,45000,4,25-39,Male,Bachelors,15,51-60,low-intermediate,intermediate
jt8ppg0d,V15E10,30432,0.12,1,15,10,145000,130000,3,25-39,Male,Bachelors,15,51-60,low-intermediate,intermediate
jt8ppg0d,V15E10,12132,0,2,15,10,E,E,4,25-39,Male,Bachelors,15,51-60,low-intermediate,intermediate
jt8pq0mo,V5E15,4544,0.05,1,5,15,100000,105000,3,25-39,Male,Bachelors,15,21-30,intermediate,low-intermediate
jt8pq0mo,V5E15,3039,0,2,5,15,C,C,4,25-39,Male,Bachelors,15,21-30,intermediate,low-intermediate
jt8pq0mo,V5E15,4071,0.07,0,5,15,42000,45000,2,25-39,Male,Bachelors,15,21-30,intermediate,low-intermediate
jt8pq0mo,V5E15,5320,0,1,5,15,130000,130000,3,25-39,Male,Bachelors,15,21-30,intermediate,low-intermediate
jt8pq0mo,V5E15,3369,0,2,5,15,E,E,4,25-39,Male,Bachelors,15,21-30,intermediate,low-intermediate
jt8pqniu,V20E20,6912,0.05,1,20,20,100000,105000,3,25-39,Female,Bachelors,15,51-60,low-intermediate,low-intermediate
jt8pqniu,V20E20,6472,0,2,20,20,c,C,4,25-39,Female,Bachelors,15,51-60,low-intermediate,low-intermediate
jt8pqniu,V20E20,3216,0.11,0,20,20,40000,45000,4,25-39,Female,Bachelors,15,51-60,low-intermediate,low-intermediate
jt8pqniu,V20E20,7671,0.08,1,20,20,120000,130000,3,25-39,Female,Bachelors,15,51-60,low-intermediate,low-intermediate
jt8pqniu,V20E20,5724,0,2,20,20,e,E,4,25-39,Female,Bachelors,15,51-60,low-intermediate,low-intermediate
jt8pqyzm,V10E15,16880,0.05,1,10,15,100000,105000,2,25-39,Male,Bachelors,13,43789,novice,novice
jt8pqyzm,V10E15,13092,0,2,10,15,C,C,3,25-39,Male,Bachelors,13,43789,novice,novice
jt8pqyzm,V10E15,16929,0.02,0,10,15,44000,45000,3,25-39,Male,Bachelors,13,43789,novice,novice
jt8pqyzm,V10E15,14497,0.04,1,10,15,125000,130000,2,25-39,Male,Bachelors,13,43789,novice,novice
jt8pqyzm,V10E15,4667,0,2,10,15,E,E,4,25-39,Male,Bachelors,13,43789,novice,novice
jt8pr3do,V20E15,26390,0.07,1,20,15,112000,105000,1,25-39,Male,Bachelors,15,51-60,low-intermediate,low-intermediate
jt8pr3do,V20E15,11077,0,2,20,15,C,C,4,25-39,Male,Bachelors,15,51-60,low-intermediate,low-intermediate
jt8pr3do,V20E15,22508,0,0,20,15,45000,45000,2,25-39,Male,Bachelors,15,51-60,low-intermediate,low-intermediate
jt8pr3do,V20E15,35256,0.05,1,20,15,136000,130000,1,25-39,Male,Bachelors,15,51-60,low-intermediate,low-intermediate
jt8pr3do,V20E15,11715,0,2,20,15,E,E,4,25-39,Male,Bachelors,15,51-60,low-intermediate,low-intermediate
jt8pr525,V5E20,4975,0.33,1,5,20,140000,105000,4,40-49,Male,Masters,21,43626,high-intermediate,high-intermediate
jt8pr525,V5E20,1375,1,2,5,20,60K,C,3,40-49,Male,Masters,21,43626,high-intermediate,high-intermediate
jt8pr525,V5E20,1304,0.33,0,5,20,60000,45000,3,40-49,Male,Masters,21,43626,high-intermediate,high-intermediate
jt8pr525,V5E20,1151,0.38,1,5,20,180000,130000,2,40-49,Male,Masters,21,43626,high-intermediate,high-intermediate
jt8pr525,V5E20,984,0,2,5,20,e,E,1,40-49,Male,Masters,21,43626,high-intermediate,high-intermediate
jt8prqi2,V20E15,15368,0.02,1,20,15,107000,105000,2,25-39,Female,Bachelors,21,43789,low-intermediate,low-intermediate
jt8prqi2,V20E15,5496,0,2,20,15,C,C,4,25-39,Female,Bachelors,21,43789,low-intermediate,low-intermediate
jt8prqi2,V20E15,13303,0.08,0,20,15,48500,45000,3,25-39,Female,Bachelors,21,43789,low-intermediate,low-intermediate
jt8prqi2,V20E15,22367,0,1,20,15,130000,130000,2,25-39,Female,Bachelors,21,43789,low-intermediate,low-intermediate
jt8prqi2,V20E15,9976,0,2,20,15,E,E,3,25-39,Female,Bachelors,21,43789,low-intermediate,low-intermediate
jt8psann,V10E15,7256,0.14,1,10,15,120000,105000,3,40-49,Male,Masters,17,41-50,high-intermediate,intermediate
jt8psann,V10E15,4800,0,2,10,15,C,C,4,40-49,Male,Masters,17,41-50,high-intermediate,intermediate
jt8psann,V10E15,3336,0.11,0,10,15,50000,45000,3,40-49,Male,Masters,17,41-50,high-intermediate,intermediate
jt8psann,V10E15,3231,0,1,10,15,130000,130000,4,40-49,Male,Masters,17,41-50,high-intermediate,intermediate
jt8psann,V10E15,8126,0,2,10,15,e,E,4,40-49,Male,Masters,17,41-50,high-intermediate,intermediate
jt8pt0pe,V15E10,32568,0.1,1,15,10,95000,105000,2,25-39,Male,Bachelors,17,41-50,high-intermediate,low-intermediate
jt8pt0pe,V15E10,10298,0,2,15,10,C,C,3,25-39,Male,Bachelors,17,41-50,high-intermediate,low-intermediate
jt8pt0pe,V15E10,20907,0.11,0,15,10,40000,45000,2,25-39,Male,Bachelors,17,41-50,high-intermediate,low-intermediate
jt8pt0pe,V15E10,30650,0.15,1,15,10,110000,130000,2,25-39,Male,Bachelors,17,41-50,high-intermediate,low-intermediate
jt8pt0pe,V15E10,19183,0,2,15,10,E,E,2,25-39,Male,Bachelors,17,41-50,high-intermediate,low-intermediate
jt8ptn48,V10E5,18969,0.05,1,10,5,110000,105000,2,25-39,Female,Bachelors,13,41-50,low-intermediate,novice
jt8ptn48,V10E5,11761,0,2,10,5,C,C,3,25-39,Female,Bachelors,13,41-50,low-intermediate,novice
jt8ptn48,V10E5,26877,0,0,10,5,45000,45000,2,25-39,Female,Bachelors,13,41-50,low-intermediate,novice
jt8ptn48,V10E5,29256,0.04,1,10,5,135000,130000,2,25-39,Female,Bachelors,13,41-50,low-intermediate,novice
